gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2560368352	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1958-299	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Yaoundé		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e	3.85	11.517							1956-08-20T00:00:00	20	8	1956	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1958-299		NICOLAS Violaine		CC_BY_4_0		Mouchet, J.|Mouchet, J.			2021-09-01T11:19:25.059Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368350	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1958-244	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Yaoundé		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e	3.85	11.517							1956-08-01T00:00:00		8	1956	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1958-244		NICOLAS Violaine		CC_BY_4_0		Mouchet, J.|Mouchet, J.			2021-09-01T11:19:25.061Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368345	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1956-653	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CF	Bambari		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1954-08-26T00:00:00	26	8	1954	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1956-653		NICOLAS Violaine		CC_BY_4_0		Renaud|Petter, Francis|Renaud			2021-09-01T11:19:25.317Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368343	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1952-466	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Garoua Boulai		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1948-05-05T00:00:00	5	5	1948	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1952-466		NICOLAS Violaine		CC_BY_4_0		Good, A. I.|Good, A. I.			2021-09-01T11:19:23.958Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368339	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1952-468	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Abong-Mbang		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1947-01-17T00:00:00	17	1	1947	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1952-468		NICOLAS Violaine		CC_BY_4_0		Good, A. I.|Good, A. I.			2021-09-01T11:19:23.957Z		COORDINATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368338	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1954-299	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CF	Bambari, Oubangui		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1954-07-06T00:00:00	6	7	1954	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1954-299		NICOLAS Violaine		CC_BY_4_0		Renaud|Renaud			2021-09-01T11:19:23.574Z		COORDINATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368337	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1952-465	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Garoua Boulai		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1948-03-04T00:00:00	4	3	1948	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1952-465		NICOLAS Violaine		CC_BY_4_0		Good, A. I.|Good, A. I.			2021-09-01T11:19:23.957Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368334	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1952-467	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Garoua Boulai		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1948-05-04T00:00:00	4	5	1948	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1952-467		NICOLAS Violaine		CC_BY_4_0		Good, A. I.|Good, A. I.			2021-09-01T11:19:23.957Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368333	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1952-469	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Yaoundé		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e	3.85	11.517							1948-03-03T00:00:00	3	3	1948	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1952-469		NICOLAS Violaine		CC_BY_4_0		Good, A. I.|Good, A. I.			2021-09-01T11:19:23.957Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368322	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1935-113	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Maroua		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1934-10-01T00:00:00		10	1934	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1935-113		NICOLAS Violaine		CC_BY_4_0		Jeannin, Albert|Jeannin, Albert			2021-09-01T11:19:25.044Z		COORDINATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
